Data;Ora solare;Livello Punta Salute (cm);;;
5-feb-99;12.00;43;;;
5-feb-99;13.00;44;;;
5-feb-99;14.00;35;;;
5-feb-99;15.00;20;;;
5-feb-99;16.00;6;;;
5-feb-99;17.00;-8;;;
5-feb-99;18.00;-19;;;
5-feb-99;19.00;-21;;;
5-feb-99;20.00;-16;;;
5-feb-99;21.00;-1;;;
5-feb-99;22.00;16;;;
5-feb-99;23.00;34;;;
5-feb-99;0.00;46;;;
6-feb-99;1.00;55;;;
6-feb-99;2.00;58;;;
6-feb-99;3.00;52;;;
6-feb-99;4.00;43;;;
6-feb-99;5.00;28;;;
6-feb-99;6.00;16;;;
6-feb-99;7.00;6;;;
6-feb-99;8.00;0;;;
6-feb-99;9.00;1;;;
6-feb-99;10.00;8;;;
6-feb-99;11.00;18;;;
6-feb-99;12.00;25;;;
6-feb-99;13.00;27;;;
6-feb-99;14.00;23;;;
6-feb-99;15.00;16;;;
6-feb-99;16.00;7;;;
6-feb-99;17.00;-1;;;
6-feb-99;18.00;-5;;;
6-feb-99;19.00;-5;;;
6-feb-99;20.00;-1;;;
6-feb-99;21.00;8;;;
6-feb-99;22.00;17;;;
6-feb-99;23.00;30;;;
6-feb-99;0.00;41;;;
7-feb-99;1.00;48;;;
7-feb-99;2.00;52;;;
7-feb-99;3.00;51;;;
7-feb-99;4.00;44;;;
7-feb-99;5.00;32;;;
7-feb-99;6.00;20;;;
7-feb-99;7.00;10;;;
7-feb-99;8.00;1;;;
7-feb-99;9.00;-1;;;
7-feb-99;10.00;4;;;
7-feb-99;11.00;14;;;
7-feb-99;12.00;23;;;
7-feb-99;13.00;31;;;
7-feb-99;14.00;35;;;
7-feb-99;15.00;36;;;
7-feb-99;16.00;31;;;
7-feb-99;17.00;27;;;
7-feb-99;18.00;23;;;
7-feb-99;19.00;22;;;
7-feb-99;20.00;27;;;
7-feb-99;21.00;37;;;
7-feb-99;22.00;48;;;
7-feb-99;23.00;56;;;
7-feb-99;0.00;62;;;
8-feb-99;1.00;68;;;
8-feb-99;2.00;72;;;
8-feb-99;3.00;68;;;
8-feb-99;4.00;62;;;
8-feb-99;5.00;55;;;
8-feb-99;6.00;43;;;
8-feb-99;7.00;32;;;
8-feb-99;8.00;28;;;
8-feb-99;9.00;23;;;
8-feb-99;10.00;20;;;
8-feb-99;11.00;20;;;
8-feb-99;12.00;16;;;
8-feb-99;13.00;16;;;
8-feb-99;14.00;15;;;
8-feb-99;15.00;11;;;
8-feb-99;16.00;11;;;
8-feb-99;17.00;14;;;
8-feb-99;18.00;14;;;
8-feb-99;19.00;16;;;
8-feb-99;20.00;19;;;
8-feb-99;21.00;21;;;
8-feb-99;22.00;27;;;
8-feb-99;23.00;30;;;
8-feb-99;0.00;36;;;
9-feb-99;1.00;46;;;
9-feb-99;2.00;50;;;
9-feb-99;3.00;51;;;
9-feb-99;4.00;54;;;
9-feb-99;5.00;55;;;
9-feb-99;6.00;56;;;
9-feb-99;7.00;56;;;
9-feb-99;8.00;52;;;
9-feb-99;9.00;49;;;
9-feb-99;10.00;48;;;
9-feb-99;11.00;45;;;
9-feb-99;12.00;43;;;
9-feb-99;13.00;41;;;
9-feb-99;14.00;40;;;
9-feb-99;15.00;41;;;
9-feb-99;16.00;43;;;
9-feb-99;17.00;48;;;
9-feb-99;18.00;52;;;
9-feb-99;19.00;57;;;
9-feb-99;20.00;60;;;
9-feb-99;21.00;61;;;
9-feb-99;22.00;57;;;
9-feb-99;23.00;49;;;
9-feb-99;0.00;41;;;
10-feb-99;1.00;36;;;
10-feb-99;2.00;37;;;
10-feb-99;3.00;43;;;
10-feb-99;4.00;50;;;
10-feb-99;5.00;57;;;
10-feb-99;6.00;63;;;
10-feb-99;7.00;63;;;
10-feb-99;8.00;63;;;
10-feb-99;9.00;59;;;
10-feb-99;10.00;55;;;
10-feb-99;11.00;48;;;
10-feb-99;12.00;36;;;
10-feb-99;13.00;28;;;
10-feb-99;14.00;25;;;
10-feb-99;15.00;24;;;
10-feb-99;16.00;27;;;
10-feb-99;17.00;35;;;
10-feb-99;18.00;40;;;
10-feb-99;19.00;44;;;
10-feb-99;20.00;48;;;
10-feb-99;21.00;51;;;
10-feb-99;22.00;48;;;
10-feb-99;23.00;40;;;
10-feb-99;0.00;35;;;
11-feb-99;1.00;33;;;
11-feb-99;2.00;39;;;
11-feb-99;3.00;50;;;
11-feb-99;4.00;60;;;
11-feb-99;5.00;67;;;
11-feb-99;6.00;70;;;
11-feb-99;7.00;71;;;
11-feb-99;8.00;66;;;
11-feb-99;9.00;55;;;
11-feb-99;10.00;39;;;
11-feb-99;11.00;23;;;
11-feb-99;12.00;11;;;
11-feb-99;13.00;4;;;
11-feb-99;14.00;1;;;
11-feb-99;15.00;8;;;
11-feb-99;16.00;16;;;
11-feb-99;17.00;23;;;
11-feb-99;18.00;33;;;
11-feb-99;19.00;41;;;
11-feb-99;20.00;46;;;
11-feb-99;21.00;48;;;
11-feb-99;22.00;48;;;
11-feb-99;23.00;45;;;
11-feb-99;0.00;39;;;
12-feb-99;1.00;33;;;
12-feb-99;2.00;31;;;
12-feb-99;3.00;30;;;
12-feb-99;4.00;31;;;
12-feb-99;5.00;39;;;
12-feb-99;6.00;48;;;
12-feb-99;7.00;56;;;
12-feb-99;8.00;60;;;
12-feb-99;9.00;59;;;
12-feb-99;10.00;48;;;
12-feb-99;11.00;35;;;
12-feb-99;12.00;20;;;
12-feb-99;13.00;8;;;
12-feb-99;14.00;-1;;;
12-feb-99;15.00;-2;;;
12-feb-99;16.00;-1;;;
12-feb-99;17.00;9;;;
12-feb-99;18.00;23;;;
12-feb-99;19.00;36;;;
12-feb-99;20.00;47;;;
12-feb-99;21.00;52;;;
12-feb-99;22.00;52;;;
12-feb-99;23.00;46;;;
12-feb-99;0.00;35;;;
13-feb-99;1.00;23;;;
13-feb-99;2.00;16;;;
13-feb-99;3.00;14;;;
13-feb-99;4.00;19;;;
13-feb-99;5.00;31;;;
13-feb-99;6.00;46;;;
13-feb-99;7.00;59;;;
13-feb-99;8.00;68;;;
13-feb-99;9.00;70;;;
13-feb-99;10.00;65;;;
13-feb-99;11.00;54;;;
13-feb-99;12.00;38;;;
13-feb-99;13.00;22;;;
13-feb-99;14.00;4;;;
13-feb-99;15.00;-8;;;
13-feb-99;16.00;-15;;;
13-feb-99;17.00;-12;;;
13-feb-99;18.00;0;;;
13-feb-99;19.00;16;;;
13-feb-99;20.00;32;;;
13-feb-99;21.00;44;;;
13-feb-99;22.00;52;;;
13-feb-99;23.00;51;;;
13-feb-99;0.00;41;;;
14-feb-99;1.00;27;;;
14-feb-99;2.00;16;;;
14-feb-99;3.00;9;;;
14-feb-99;4.00;8;;;
14-feb-99;5.00;17;;;
14-feb-99;6.00;35;;;
14-feb-99;7.00;52;;;
14-feb-99;8.00;67;;;
14-feb-99;9.00;76;;;
14-feb-99;10.00;78;;;
14-feb-99;11.00;67;;;
14-feb-99;12.00;48;;;
14-feb-99;13.00;26;;;
14-feb-99;14.00;4;;;
14-feb-99;15.00;-15;;;
14-feb-99;16.00;-28;;;
14-feb-99;17.00;-29;;;
14-feb-99;18.00;-18;;;
14-feb-99;19.00;-1;;;
14-feb-99;20.00;20;;;
14-feb-99;21.00;36;;;
14-feb-99;22.00;47;;;
14-feb-99;23.00;52;;;
14-feb-99;0.00;48;;;
15-feb-99;1.00;36;;;
15-feb-99;2.00;22;;;
15-feb-99;3.00;11;;;
15-feb-99;4.00;7;;;
15-feb-99;5.00;8;;;
15-feb-99;6.00;21;;;
15-feb-99;7.00;38;;;
15-feb-99;8.00;55;;;
15-feb-99;9.00;67;;;
15-feb-99;10.00;71;;;
15-feb-99;11.00;64;;;
15-feb-99;12.00;48;;;
15-feb-99;13.00;25;;;
15-feb-99;14.00;1;;;
15-feb-99;15.00;-21;;;
15-feb-99;16.00;-37;;;
15-feb-99;17.00;-45;;;
15-feb-99;18.00;-40;;;
15-feb-99;19.00;-21;;;
15-feb-99;20.00;1;;;
15-feb-99;21.00;21;;;
15-feb-99;22.00;36;;;
15-feb-99;23.00;47;;;
15-feb-99;0.00;48;;;
16-feb-99;1.00;38;;;
16-feb-99;2.00;23;;;
16-feb-99;3.00;6;;;
16-feb-99;4.00;-7;;;
16-feb-99;5.00;-9;;;
16-feb-99;6.00;-4;;;
16-feb-99;7.00;12;;;
16-feb-99;8.00;32;;;
16-feb-99;9.00;48;;;
16-feb-99;10.00;59;;;
16-feb-99;11.00;59;;;
16-feb-99;12.00;46;;;
16-feb-99;13.00;27;;;
16-feb-99;14.00;3;;;
16-feb-99;15.00;-21;;;
16-feb-99;16.00;-39;;;
16-feb-99;17.00;-48;;;
16-feb-99;18.00;-44;;;
16-feb-99;19.00;-26;;;
16-feb-99;20.00;-3;;;
16-feb-99;21.00;19;;;
16-feb-99;22.00;39;;;
16-feb-99;23.00;55;;;
16-feb-99;0.00;60;;;
17-feb-99;1.00;56;;;
17-feb-99;2.00;43;;;
17-feb-99;3.00;24;;;
17-feb-99;4.00;6;;;
17-feb-99;5.00;-8;;;
17-feb-99;6.00;-10;;;
17-feb-99;7.00;-1;;;
17-feb-99;8.00;14;;;
17-feb-99;9.00;31;;;
17-feb-99;10.00;48;;;
17-feb-99;11.00;52;;;
17-feb-99;12.00;52;;;
17-feb-99;13.00;39;;;
17-feb-99;14.00;17;;;
17-feb-99;15.00;-5;;;
17-feb-99;16.00;-26;;;
17-feb-99;17.00;-39;;;
17-feb-99;18.00;-41;;;
17-feb-99;19.00;-28;;;
17-feb-99;20.00;-5;;;
17-feb-99;21.00;20;;;
17-feb-99;22.00;42;;;
17-feb-99;23.00;59;;;
17-feb-99;0.00;70;;;
18-feb-99;1.00;68;;;
18-feb-99;2.00;55;;;
18-feb-99;3.00;33;;;
18-feb-99;4.00;12;;;
18-feb-99;5.00;-5;;;
18-feb-99;6.00;-15;;;
18-feb-99;7.00;-13;;;
18-feb-99;8.00;-1;;;
18-feb-99;9.00;16;;;
18-feb-99;10.00;35;;;
18-feb-99;11.00;48;;;
18-feb-99;12.00;48;;;
18-feb-99;13.00;35;;;
18-feb-99;14.00;16;;;
18-feb-99;15.00;-4;;;
18-feb-99;16.00;-22;;;
18-feb-99;17.00;-33;;;
18-feb-99;18.00;-36;;;
18-feb-99;19.00;-28;;;
18-feb-99;20.00;-16;;;
18-feb-99;21.00;4;;;
18-feb-99;22.00;23;;;
18-feb-99;23.00;39;;;
18-feb-99;0.00;48;;;
19-feb-99;1.00;52;;;
19-feb-99;2.00;44;;;
19-feb-99;3.00;31;;;
19-feb-99;4.00;15;;;
19-feb-99;5.00;-1;;;
19-feb-99;6.00;-13;;;
19-feb-99;7.00;-17;;;
19-feb-99;8.00;-13;;;
19-feb-99;9.00;0;;;
19-feb-99;10.00;16;;;
19-feb-99;11.00;31;;;
19-feb-99;12.00;39;;;
19-feb-99;13.00;43;;;
19-feb-99;14.00;38;;;
19-feb-99;15.00;23;;;
19-feb-99;16.00;4;;;
19-feb-99;17.00;-15;;;
19-feb-99;18.00;-27;;;
19-feb-99;19.00;-31;;;
19-feb-99;20.00;-23;;;
19-feb-99;21.00;-5;;;
19-feb-99;22.00;16;;;
19-feb-99;23.00;38;;;
19-feb-99;0.00;52;;;
20-feb-99;1.00;62;;;
20-feb-99;2.00;62;;;
20-feb-99;3.00;51;;;
20-feb-99;4.00;33;;;
20-feb-99;5.00;14;;;
20-feb-99;6.00;-1;;;
20-feb-99;7.00;-12;;;
20-feb-99;8.00;-15;;;
20-feb-99;9.00;-5;;;
20-feb-99;10.00;11;;;
20-feb-99;11.00;31;;;
20-feb-99;12.00;44;;;
20-feb-99;13.00;51;;;
20-feb-99;14.00;46;;;
20-feb-99;15.00;33;;;
20-feb-99;16.00;16;;;
20-feb-99;17.00;-1;;;
20-feb-99;18.00;-15;;;
20-feb-99;19.00;-20;;;
20-feb-99;20.00;-15;;;
20-feb-99;21.00;0;;;
20-feb-99;22.00;20;;;
20-feb-99;23.00;39;;;
20-feb-99;0.00;52;;;
21-feb-99;1.00;61;;;
21-feb-99;2.00;62;;;
21-feb-99;3.00;56;;;
21-feb-99;4.00;41;;;
21-feb-99;5.00;24;;;
21-feb-99;6.00;8;;;
21-feb-99;7.00;-4;;;
21-feb-99;8.00;-12;;;
21-feb-99;9.00;-10;;;
21-feb-99;10.00;-1;;;
21-feb-99;11.00;13;;;
21-feb-99;12.00;25;;;
21-feb-99;13.00;32;;;
21-feb-99;14.00;36;;;
21-feb-99;15.00;30;;;
21-feb-99;16.00;19;;;
21-feb-99;17.00;8;;;
21-feb-99;18.00;-2;;;
21-feb-99;19.00;-7;;;
21-feb-99;20.00;-1;;;
21-feb-99;21.00;9;;;
21-feb-99;22.00;25;;;
21-feb-99;23.00;41;;;
21-feb-99;0.00;54;;;
22-feb-99;1.00;61;;;
22-feb-99;2.00;64;;;
22-feb-99;3.00;65;;;
22-feb-99;4.00;55;;;
22-feb-99;5.00;43;;;
22-feb-99;6.00;31;;;
22-feb-99;7.00;20;;;
22-feb-99;8.00;12;;;
22-feb-99;9.00;9;;;
22-feb-99;10.00;11;;;
22-feb-99;11.00;16;;;
22-feb-99;12.00;23;;;
22-feb-99;13.00;31;;;
22-feb-99;14.00;36;;;
22-feb-99;15.00;36;;;
22-feb-99;16.00;36;;;
22-feb-99;17.00;35;;;
22-feb-99;18.00;30;;;
22-feb-99;19.00;25;;;
22-feb-99;20.00;25;;;
22-feb-99;21.00;24;;;
22-feb-99;22.00;25;;;
22-feb-99;23.00;35;;;
22-feb-99;0.00;43;;;
23-feb-99;1.00;44;;;
23-feb-99;2.00;38;;;
23-feb-99;3.00;38;;;
23-feb-99;4.00;35;;;
23-feb-99;5.00;27;;;
23-feb-99;6.00;23;;;
23-feb-99;7.00;4;;;
23-feb-99;8.00;-17;;;
23-feb-99;9.00;-26;;;
23-feb-99;10.00;-25;;;
23-feb-99;11.00;-20;;;
23-feb-99;12.00;-13;;;
23-feb-99;13.00;-2;;;
23-feb-99;14.00;4;;;
23-feb-99;15.00;8;;;
23-feb-99;16.00;21;;;
23-feb-99;17.00;32;;;
23-feb-99;18.00;36;;;
23-feb-99;19.00;33;;;
23-feb-99;20.00;35;;;
23-feb-99;21.00;27;;;
23-feb-99;22.00;23;;;
23-feb-99;23.00;17;;;
23-feb-99;0.00;16;;;
24-feb-99;1.00;17;;;
24-feb-99;2.00;25;;;
24-feb-99;3.00;31;;;
24-feb-99;4.00;31;;;
24-feb-99;5.00;27;;;
24-feb-99;6.00;20;;;
24-feb-99;7.00;19;;;
24-feb-99;8.00;16;;;
24-feb-99;9.00;11;;;
24-feb-99;10.00;0;;;
24-feb-99;11.00;-8;;;
24-feb-99;12.00;-16;;;
24-feb-99;13.00;-16;;;
24-feb-99;14.00;-6;;;
24-feb-99;15.00;8;;;
24-feb-99;16.00;23;;;
24-feb-99;17.00;38;;;
24-feb-99;18.00;52;;;
24-feb-99;19.00;59;;;
24-feb-99;20.00;60;;;
24-feb-99;21.00;54;;;
24-feb-99;22.00;43;;;
24-feb-99;23.00;32;;;
24-feb-99;0.00;28;;;
25-feb-99;1.00;24;;;
25-feb-99;2.00;20;;;
25-feb-99;3.00;20;;;
25-feb-99;4.00;23;;;
25-feb-99;5.00;30;;;
25-feb-99;6.00;36;;;
25-feb-99;7.00;40;;;
25-feb-99;8.00;36;;;
25-feb-99;9.00;28;;;
25-feb-99;10.00;20;;;
25-feb-99;11.00;8;;;
25-feb-99;12.00;-5;;;
25-feb-99;13.00;-12;;;
25-feb-99;14.00;-15;;;
25-feb-99;15.00;-9;;;
25-feb-99;16.00;3;;;
25-feb-99;17.00;17;;;
25-feb-99;18.00;29;;;
25-feb-99;19.00;36;;;
25-feb-99;20.00;40;;;
25-feb-99;21.00;38;;;
25-feb-99;22.00;28;;;
25-feb-99;23.00;17;;;
25-feb-99;0.00;8;;;
26-feb-99;1.00;1;;;
26-feb-99;2.00;-1;;;
26-feb-99;3.00;2;;;
26-feb-99;4.00;10;;;
26-feb-99;5.00;19;;;
26-feb-99;6.00;27;;;
26-feb-99;7.00;33;;;
26-feb-99;8.00;36;;;
26-feb-99;9.00;35;;;
26-feb-99;10.00;27;;;
26-feb-99;11.00;15;;;
26-feb-99;12.00;1;;;
26-feb-99;13.00;-12;;;
26-feb-99;14.00;-23;;;
26-feb-99;15.00;-28;;;
26-feb-99;16.00;-25;;;
26-feb-99;17.00;-13;;;
26-feb-99;18.00;0;;;
26-feb-99;19.00;16;;;
26-feb-99;20.00;27;;;
26-feb-99;21.00;32;;;
26-feb-99;22.00;33;;;
26-feb-99;23.00;26;;;
26-feb-99;0.00;14;;;
27-feb-99;1.00;1;;;
27-feb-99;2.00;-7;;;
27-feb-99;3.00;-8;;;
27-feb-99;4.00;-4;;;
27-feb-99;5.00;8;;;
27-feb-99;6.00;23;;;
27-feb-99;7.00;36;;;
27-feb-99;8.00;47;;;
27-feb-99;9.00;52;;;
27-feb-99;10.00;48;;;
27-feb-99;11.00;35;;;
27-feb-99;12.00;17;;;
27-feb-99;13.00;-1;;;
27-feb-99;14.00;-21;;;
27-feb-99;15.00;-36;;;
27-feb-99;16.00;-40;;;
27-feb-99;17.00;-34;;;
27-feb-99;18.00;-18;;;
27-feb-99;19.00;3;;;
27-feb-99;20.00;21;;;
27-feb-99;21.00;35;;;
27-feb-99;22.00;41;;;
27-feb-99;23.00;39;;;
27-feb-99;0.00;27;;;
28-feb-99;1.00;13;;;
28-feb-99;2.00;-1;;;
28-feb-99;3.00;-8;;;
28-feb-99;4.00;-8;;;
28-feb-99;5.00;0;;;
28-feb-99;6.00;16;;;
28-feb-99;7.00;32;;;
28-feb-99;8.00;46;;;
28-feb-99;9.00;54;;;
28-feb-99;10.00;52;;;
28-feb-99;11.00;41;;;
28-feb-99;12.00;22;;;
28-feb-99;13.00;-1;;;
28-feb-99;14.00;-23;;;
28-feb-99;15.00;-40;;;
28-feb-99;16.00;-51;;;
28-feb-99;17.00;-48;;;
28-feb-99;18.00;-32;;;
28-feb-99;19.00;-8;;;
28-feb-99;20.00;15;;;
28-feb-99;21.00;32;;;
28-feb-99;22.00;44;;;
28-feb-99;23.00;48;;;
28-feb-99;0.00;40;;;
1-mar-99;1.00;24;;;
1-mar-99;2.00;8;;;
1-mar-99;3.00;-6;;;
1-mar-99;4.00;-13;;;
1-mar-99;5.00;-13;;;
1-mar-99;6.00;-1;;;
1-mar-99;7.00;16;;;
1-mar-99;8.00;32;;;
1-mar-99;9.00;44;;;
1-mar-99;10.00;47;;;
1-mar-99;11.00;39;;;
1-mar-99;12.00;22;;;
1-mar-99;13.00;1;;;
1-mar-99;14.00;-21;;;
1-mar-99;15.00;-41;;;
1-mar-99;16.00;-55;;;
1-mar-99;17.00;-56;;;
1-mar-99;18.00;-40;;;
1-mar-99;19.00;-18;;;
1-mar-99;20.00;8;;;
1-mar-99;21.00;28;;;
1-mar-99;22.00;43;;;
1-mar-99;23.00;50;;;
1-mar-99;0.00;46;;;
2-mar-99;1.00;32;;;
2-mar-99;2.00;16;;;
2-mar-99;3.00;-1;;;
2-mar-99;4.00;-13;;;
2-mar-99;5.00;-17;;;
2-mar-99;6.00;-13;;;
2-mar-99;7.00;0;;;
2-mar-99;8.00;17;;;
2-mar-99;9.00;33;;;
2-mar-99;10.00;41;;;
2-mar-99;11.00;44;;;
2-mar-99;12.00;35;;;
2-mar-99;13.00;16;;;
2-mar-99;14.00;-5;;;
2-mar-99;15.00;-25;;;
2-mar-99;16.00;-40;;;
2-mar-99;17.00;-48;;;
2-mar-99;18.00;-42;;;
2-mar-99;19.00;-24;;;
2-mar-99;20.00;0;;;
2-mar-99;21.00;23;;;
2-mar-99;22.00;43;;;
2-mar-99;23.00;55;;;
2-mar-99;0.00;55;;;
3-mar-99;1.00;43;;;
3-mar-99;2.00;25;;;
3-mar-99;3.00;7;;;
3-mar-99;4.00;-9;;;
3-mar-99;5.00;-19;;;
3-mar-99;6.00;-20;;;
3-mar-99;7.00;-8;;;
3-mar-99;8.00;9;;;
3-mar-99;9.00;28;;;
3-mar-99;10.00;41;;;
3-mar-99;11.00;48;;;
3-mar-99;12.00;48;;;
3-mar-99;13.00;36;;;
3-mar-99;14.00;16;;;
3-mar-99;15.00;-7;;;
3-mar-99;16.00;-25;;;
3-mar-99;17.00;-36;;;
3-mar-99;18.00;-34;;;
3-mar-99;19.00;-19;;;
3-mar-99;20.00;4;;;
3-mar-99;21.00;28;;;
3-mar-99;22.00;48;;;
3-mar-99;23.00;61;;;
3-mar-99;0.00;68;;;
4-mar-99;1.00;62;;;
4-mar-99;2.00;43;;;
4-mar-99;3.00;23;;;
4-mar-99;4.00;4;;;
4-mar-99;5.00;-10;;;
4-mar-99;6.00;-16;;;
4-mar-99;7.00;-9;;;
4-mar-99;8.00;8;;;
4-mar-99;9.00;27;;;
4-mar-99;10.00;44;;;
4-mar-99;11.00;57;;;
4-mar-99;12.00;59;;;
4-mar-99;13.00;52;;;
4-mar-99;14.00;38;;;
4-mar-99;15.00;20;;;
4-mar-99;16.00;5;;;
4-mar-99;17.00;-4;;;
4-mar-99;18.00;-3;;;
4-mar-99;19.00;7;;;
4-mar-99;20.00;25;;;
4-mar-99;21.00;48;;;
4-mar-99;22.00;63;;;
4-mar-99;23.00;78;;;
4-mar-99;0.00;86;;;
5-mar-99;1.00;84;;;
5-mar-99;2.00;73;;;
5-mar-99;3.00;55;;;
5-mar-99;4.00;36;;;
5-mar-99;5.00;19;;;
5-mar-99;6.00;8;;;
5-mar-99;7.00;7;;;
5-mar-99;8.00;19;;;
5-mar-99;9.00;36;;;
5-mar-99;10.00;52;;;
5-mar-99;11.00;63;;;
5-mar-99;12.00;70;;;
5-mar-99;13.00;65;;;
5-mar-99;14.00;48;;;
5-mar-99;15.00;28;;;
5-mar-99;16.00;8;;;
5-mar-99;17.00;-5;;;
5-mar-99;18.00;-10;;;
5-mar-99;19.00;-8;;;
5-mar-99;20.00;6;;;
5-mar-99;21.00;27;;;
5-mar-99;22.00;47;;;
5-mar-99;23.00;63;;;
5-mar-99;0.00;73;;;
6-mar-99;1.00;76;;;
6-mar-99;2.00;70;;;
6-mar-99;3.00;52;;;
6-mar-99;4.00;33;;;
6-mar-99;5.00;20;;;
6-mar-99;6.00;7;;;
6-mar-99;7.00;1;;;
6-mar-99;8.00;7;;;
6-mar-99;9.00;20;;;
6-mar-99;10.00;36;;;
6-mar-99;11.00;48;;;
6-mar-99;12.00;55;;;
6-mar-99;13.00;51;;;
6-mar-99;14.00;40;;;
6-mar-99;15.00;28;;;
6-mar-99;16.00;14;;;
6-mar-99;17.00;0;;;
6-mar-99;18.00;-4;;;
6-mar-99;19.00;-1;;;
6-mar-99;20.00;9;;;
6-mar-99;21.00;26;;;
6-mar-99;22.00;44;;;
6-mar-99;23.00;60;;;
6-mar-99;0.00;68;;;
7-mar-99;1.00;74;;;
7-mar-99;2.00;68;;;
7-mar-99;3.00;54;;;
7-mar-99;4.00;39;;;
7-mar-99;5.00;26;;;
7-mar-99;6.00;12;;;
7-mar-99;7.00;8;;;
7-mar-99;8.00;9;;;
7-mar-99;9.00;14;;;
7-mar-99;10.00;19;;;
7-mar-99;11.00;30;;;
7-mar-99;12.00;39;;;
7-mar-99;13.00;41;;;
7-mar-99;14.00;39;;;
7-mar-99;15.00;31;;;
7-mar-99;16.00;22;;;
7-mar-99;17.00;11;;;
7-mar-99;18.00;6;;;
7-mar-99;19.00;6;;;
7-mar-99;20.00;9;;;
7-mar-99;21.00;20;;;
7-mar-99;22.00;34;;;
7-mar-99;23.00;44;;;
7-mar-99;0.00;54;;;
8-mar-99;1.00;57;;;
8-mar-99;2.00;52;;;
8-mar-99;3.00;41;;;
8-mar-99;4.00;31;;;
8-mar-99;5.00;17;;;
8-mar-99;6.00;4;;;
8-mar-99;7.00;-5;;;
8-mar-99;8.00;-9;;;
8-mar-99;9.00;-8;;;
8-mar-99;10.00;-2;;;
8-mar-99;11.00;9;;;
8-mar-99;12.00;19;;;
8-mar-99;13.00;23;;;
8-mar-99;14.00;23;;;
8-mar-99;15.00;23;;;
8-mar-99;16.00;19;;;
8-mar-99;17.00;12;;;
8-mar-99;18.00;9;;;
8-mar-99;19.00;8;;;
8-mar-99;20.00;11;;;
8-mar-99;21.00;19;;;
8-mar-99;22.00;27;;;
8-mar-99;23.00;35;;;
8-mar-99;0.00;40;;;
9-mar-99;1.00;46;;;
9-mar-99;2.00;47;;;
9-mar-99;3.00;42;;;
9-mar-99;4.00;33;;;
9-mar-99;5.00;23;;;
9-mar-99;6.00;13;;;
9-mar-99;7.00;4;;;
9-mar-99;8.00;-2;;;
9-mar-99;9.00;-4;;;
9-mar-99;10.00;0;;;
9-mar-99;11.00;8;;;
9-mar-99;12.00;16;;;
9-mar-99;13.00;20;;;
9-mar-99;14.00;23;;;
9-mar-99;15.00;20;;;
9-mar-99;16.00;17;;;
9-mar-99;17.00;12;;;
9-mar-99;18.00;11;;;
9-mar-99;19.00;10;;;
9-mar-99;20.00;11;;;
9-mar-99;21.00;16;;;
9-mar-99;22.00;23;;;
9-mar-99;23.00;30;;;
9-mar-99;0.00;36;;;
10-mar-99;1.00;40;;;
10-mar-99;2.00;41;;;
10-mar-99;3.00;39;;;
10-mar-99;4.00;31;;;
10-mar-99;5.00;23;;;
10-mar-99;6.00;14;;;
10-mar-99;7.00;8;;;
10-mar-99;8.00;4;;;
10-mar-99;9.00;3;;;
10-mar-99;10.00;1;;;
10-mar-99;11.00;1;;;
10-mar-99;12.00;1;;;
10-mar-99;13.00;3;;;
10-mar-99;14.00;6;;;
10-mar-99;15.00;8;;;
10-mar-99;16.00;11;;;
10-mar-99;17.00;15;;;
10-mar-99;18.00;17;;;
10-mar-99;19.00;22;;;
10-mar-99;20.00;25;;;
10-mar-99;21.00;27;;;
10-mar-99;22.00;27;;;
10-mar-99;23.00;28;;;
10-mar-99;0.00;28;;;
11-mar-99;1.00;30;;;
11-mar-99;2.00;28;;;
11-mar-99;3.00;28;;;
11-mar-99;4.00;27;;;
11-mar-99;5.00;26;;;
11-mar-99;6.00;24;;;
11-mar-99;7.00;20;;;
11-mar-99;8.00;16;;;
11-mar-99;9.00;11;;;
11-mar-99;10.00;4;;;
11-mar-99;11.00;-1;;;
11-mar-99;12.00;-5;;;
11-mar-99;13.00;-8;;;
11-mar-99;14.00;-7;;;
11-mar-99;15.00;-2;;;
11-mar-99;16.00;4;;;
11-mar-99;17.00;12;;;
11-mar-99;18.00;20;;;
11-mar-99;19.00;28;;;
11-mar-99;20.00;31;;;
11-mar-99;21.00;32;;;
11-mar-99;22.00;31;;;
11-mar-99;23.00;25;;;
11-mar-99;0.00;19;;;
12-mar-99;1.00;14;;;
12-mar-99;2.00;12;;;
12-mar-99;3.00;14;;;
12-mar-99;4.00;17;;;
12-mar-99;5.00;23;;;
12-mar-99;6.00;25;;;
12-mar-99;7.00;25;;;
12-mar-99;8.00;20;;;
12-mar-99;9.00;12;;;
12-mar-99;10.00;4;;;
12-mar-99;11.00;-5;;;
12-mar-99;12.00;-12;;;
12-mar-99;13.00;-17;;;
12-mar-99;14.00;-17;;;
12-mar-99;15.00;-15;;;
12-mar-99;16.00;-5;;;
12-mar-99;17.00;7;;;
12-mar-99;18.00;19;;;
12-mar-99;19.00;30;;;
12-mar-99;20.00;36;;;
12-mar-99;21.00;39;;;
12-mar-99;22.00;36;;;
12-mar-99;23.00;27;;;
12-mar-99;0.00;18;;;
13-mar-99;1.00;11;;;
13-mar-99;2.00;7;;;
13-mar-99;3.00;7;;;
13-mar-99;4.00;12;;;
13-mar-99;5.00;20;;;
13-mar-99;6.00;30;;;
13-mar-99;7.00;36;;;
13-mar-99;8.00;36;;;
13-mar-99;9.00;31;;;
