Data;Ora solare;Livello Punta Salute (cm);;;
30-apr-00;17.00;16;;;
30-apr-00;18.00;33;;;
30-apr-00;19.00;49;;;
30-apr-00;20.00;60;;;
30-apr-00;21.00;67;;;
30-apr-00;22.00;63;;;
30-apr-00;23.00;48;;;
1-mag-00;0.00;28;;;
1-mag-00;1.00;8;;;
1-mag-00;2.00;-7;;;
1-mag-00;3.00;-17;;;
1-mag-00;4.00;-13;;;
1-mag-00;5.00;0;;;
1-mag-00;6.00;20;;;
1-mag-00;7.00;36;;;
1-mag-00;8.00;48;;;
1-mag-00;9.00;52;;;
1-mag-00;10.00;46;;;
1-mag-00;11.00;33;;;
1-mag-00;12.00;17;;;
1-mag-00;13.00;1;;;
1-mag-00;14.00;-9;;;
1-mag-00;15.00;-12;;;
1-mag-00;16.00;-7;;;
1-mag-00;17.00;8;;;
1-mag-00;18.00;23;;;
1-mag-00;19.00;43;;;
1-mag-00;20.00;57;;;
1-mag-00;21.00;67;;;
1-mag-00;22.00;67;;;
1-mag-00;23.00;56;;;
2-mag-00;0.00;39;;;
2-mag-00;1.00;19;;;
2-mag-00;2.00;0;;;
2-mag-00;3.00;-12;;;
2-mag-00;4.00;-20;;;
2-mag-00;5.00;-12;;;
2-mag-00;6.00;7;;;
2-mag-00;7.00;25;;;
2-mag-00;8.00;42;;;
2-mag-00;9.00;54;;;
2-mag-00;10.00;55;;;
2-mag-00;11.00;48;;;
2-mag-00;12.00;32;;;
2-mag-00;13.00;11;;;
2-mag-00;14.00;-7;;;
2-mag-00;15.00;-18;;;
2-mag-00;16.00;-18;;;
2-mag-00;17.00;-4;;;
2-mag-00;18.00;16;;;
2-mag-00;19.00;38;;;
2-mag-00;20.00;55;;;
2-mag-00;21.00;68;;;
2-mag-00;22.00;71;;;
2-mag-00;23.00;63;;;
3-mag-00;0.00;48;;;
3-mag-00;1.00;28;;;
3-mag-00;2.00;6;;;
3-mag-00;3.00;-13;;;
3-mag-00;4.00;-25;;;
3-mag-00;5.00;-25;;;
3-mag-00;6.00;-12;;;
3-mag-00;7.00;9;;;
3-mag-00;8.00;31;;;
3-mag-00;9.00;47;;;
3-mag-00;10.00;54;;;
3-mag-00;11.00;52;;;
3-mag-00;12.00;40;;;
3-mag-00;13.00;23;;;
3-mag-00;14.00;7;;;
3-mag-00;15.00;-5;;;
3-mag-00;16.00;-10;;;
3-mag-00;17.00;-5;;;
3-mag-00;18.00;11;;;
3-mag-00;19.00;31;;;
3-mag-00;20.00;52;;;
3-mag-00;21.00;67;;;
3-mag-00;22.00;75;;;
3-mag-00;23.00;75;;;
4-mag-00;0.00;61;;;
4-mag-00;1.00;40;;;
4-mag-00;2.00;19;;;
4-mag-00;3.00;-4;;;
4-mag-00;4.00;-21;;;
4-mag-00;5.00;-28;;;
4-mag-00;6.00;-25;;;
4-mag-00;7.00;-9;;;
4-mag-00;8.00;11;;;
4-mag-00;9.00;30;;;
4-mag-00;10.00;43;;;
4-mag-00;11.00;49;;;
4-mag-00;12.00;48;;;
4-mag-00;13.00;36;;;
4-mag-00;14.00;20;;;
4-mag-00;15.00;1;;;
4-mag-00;16.00;-7;;;
4-mag-00;17.00;-7;;;
4-mag-00;18.00;6;;;
4-mag-00;19.00;26;;;
4-mag-00;20.00;46;;;
4-mag-00;21.00;63;;;
4-mag-00;22.00;76;;;
4-mag-00;23.00;80;;;
5-mag-00;0.00;72;;;
5-mag-00;1.00;54;;;
5-mag-00;2.00;31;;;
5-mag-00;3.00;8;;;
5-mag-00;4.00;-14;;;
5-mag-00;5.00;-29;;;
5-mag-00;6.00;-34;;;
5-mag-00;7.00;-25;;;
5-mag-00;8.00;-7;;;
5-mag-00;9.00;18;;;
5-mag-00;10.00;36;;;
5-mag-00;11.00;48;;;
5-mag-00;12.00;51;;;
5-mag-00;13.00;44;;;
5-mag-00;14.00;31;;;
5-mag-00;15.00;16;;;
5-mag-00;16.00;4;;;
5-mag-00;17.00;-1;;;
5-mag-00;18.00;6;;;
5-mag-00;19.00;22;;;
5-mag-00;20.00;39;;;
5-mag-00;21.00;57;;;
5-mag-00;22.00;72;;;
5-mag-00;23.00;78;;;
6-mag-00;0.00;75;;;
6-mag-00;1.00;60;;;
6-mag-00;2.00;40;;;
6-mag-00;3.00;16;;;
6-mag-00;4.00;-7;;;
6-mag-00;5.00;-25;;;
6-mag-00;6.00;-36;;;
6-mag-00;7.00;-33;;;
6-mag-00;8.00;-19;;;
6-mag-00;9.00;0;;;
6-mag-00;10.00;22;;;
6-mag-00;11.00;36;;;
6-mag-00;12.00;47;;;
6-mag-00;13.00;52;;;
6-mag-00;14.00;48;;;
6-mag-00;15.00;38;;;
6-mag-00;16.00;24;;;
6-mag-00;17.00;16;;;
6-mag-00;18.00;15;;;
6-mag-00;19.00;20;;;
6-mag-00;20.00;34;;;
6-mag-00;21.00;51;;;
6-mag-00;22.00;63;;;
6-mag-00;23.00;72;;;
7-mag-00;0.00;75;;;
7-mag-00;1.00;65;;;
7-mag-00;2.00;46;;;
7-mag-00;3.00;23;;;
7-mag-00;4.00;4;;;
7-mag-00;5.00;-16;;;
7-mag-00;6.00;-31;;;
7-mag-00;7.00;-34;;;
7-mag-00;8.00;-28;;;
7-mag-00;9.00;-11;;;
7-mag-00;10.00;8;;;
7-mag-00;11.00;27;;;
7-mag-00;12.00;40;;;
7-mag-00;13.00;49;;;
7-mag-00;14.00;52;;;
7-mag-00;15.00;48;;;
7-mag-00;16.00;39;;;
7-mag-00;17.00;28;;;
7-mag-00;18.00;20;;;
7-mag-00;19.00;20;;;
7-mag-00;20.00;27;;;
7-mag-00;21.00;39;;;
7-mag-00;22.00;48;;;
7-mag-00;23.00;55;;;
8-mag-00;0.00;56;;;
8-mag-00;1.00;55;;;
8-mag-00;2.00;43;;;
8-mag-00;3.00;29;;;
8-mag-00;4.00;14;;;
8-mag-00;5.00;-1;;;
8-mag-00;6.00;-13;;;
8-mag-00;7.00;-22;;;
8-mag-00;8.00;-18;;;
8-mag-00;9.00;-2;;;
8-mag-00;10.00;14;;;
8-mag-00;11.00;25;;;
8-mag-00;12.00;36;;;
8-mag-00;13.00;46;;;
8-mag-00;14.00;54;;;
8-mag-00;15.00;55;;;
8-mag-00;16.00;52;;;
8-mag-00;17.00;43;;;
8-mag-00;18.00;33;;;
8-mag-00;19.00;28;;;
8-mag-00;20.00;25;;;
8-mag-00;21.00;25;;;
8-mag-00;22.00;30;;;
8-mag-00;23.00;35;;;
9-mag-00;0.00;39;;;
9-mag-00;1.00;39;;;
9-mag-00;2.00;36;;;
9-mag-00;3.00;27;;;
9-mag-00;4.00;16;;;
9-mag-00;5.00;4;;;
9-mag-00;6.00;-7;;;
9-mag-00;7.00;-16;;;
9-mag-00;8.00;-17;;;
9-mag-00;9.00;-15;;;
9-mag-00;10.00;-5;;;
9-mag-00;11.00;7;;;
9-mag-00;12.00;20;;;
9-mag-00;13.00;31;;;
9-mag-00;14.00;39;;;
9-mag-00;15.00;46;;;
9-mag-00;16.00;47;;;
9-mag-00;17.00;43;;;
9-mag-00;18.00;36;;;
9-mag-00;19.00;31;;;
9-mag-00;20.00;23;;;
9-mag-00;21.00;17;;;
9-mag-00;22.00;17;;;
9-mag-00;23.00;19;;;
10-mag-00;0.00;23;;;
10-mag-00;1.00;25;;;
10-mag-00;2.00;25;;;
10-mag-00;3.00;25;;;
10-mag-00;4.00;22;;;
10-mag-00;5.00;16;;;
10-mag-00;6.00;9;;;
10-mag-00;7.00;2;;;
10-mag-00;8.00;-4;;;
10-mag-00;9.00;-7;;;
10-mag-00;10.00;-7;;;
10-mag-00;11.00;-1;;;
10-mag-00;12.00;8;;;
10-mag-00;13.00;19;;;
10-mag-00;14.00;28;;;
10-mag-00;15.00;37;;;
10-mag-00;16.00;43;;;
10-mag-00;17.00;43;;;
10-mag-00;18.00;40;;;
10-mag-00;19.00;36;;;
10-mag-00;20.00;28;;;
10-mag-00;21.00;25;;;
10-mag-00;22.00;23;;;
10-mag-00;23.00;23;;;
11-mag-00;0.00;23;;;
11-mag-00;1.00;22;;;
11-mag-00;2.00;20;;;
11-mag-00;3.00;22;;;
11-mag-00;4.00;23;;;
11-mag-00;5.00;23;;;
11-mag-00;6.00;23;;;
11-mag-00;7.00;20;;;
11-mag-00;8.00;14;;;
11-mag-00;9.00;8;;;
11-mag-00;10.00;1;;;
11-mag-00;11.00;-2;;;
11-mag-00;12.00;-2;;;
11-mag-00;13.00;0;;;
11-mag-00;14.00;9;;;
11-mag-00;15.00;20;;;
11-mag-00;16.00;31;;;
11-mag-00;17.00;41;;;
11-mag-00;18.00;48;;;
11-mag-00;19.00;52;;;
11-mag-00;20.00;52;;;
11-mag-00;21.00;44;;;
11-mag-00;22.00;32;;;
11-mag-00;23.00;23;;;
12-mag-00;0.00;17;;;
12-mag-00;1.00;16;;;
12-mag-00;2.00;16;;;
12-mag-00;3.00;16;;;
12-mag-00;4.00;22;;;
12-mag-00;5.00;23;;;
12-mag-00;6.00;28;;;
12-mag-00;7.00;31;;;
12-mag-00;8.00;28;;;
12-mag-00;9.00;20;;;
12-mag-00;10.00;12;;;
12-mag-00;11.00;4;;;
12-mag-00;12.00;-8;;;
12-mag-00;13.00;-12;;;
12-mag-00;14.00;-8;;;
12-mag-00;15.00;4;;;
12-mag-00;16.00;20;;;
12-mag-00;17.00;38;;;
12-mag-00;18.00;52;;;
12-mag-00;19.00;60;;;
12-mag-00;20.00;60;;;
12-mag-00;21.00;55;;;
12-mag-00;22.00;43;;;
12-mag-00;23.00;28;;;
13-mag-00;0.00;16;;;
13-mag-00;1.00;6;;;
13-mag-00;2.00;-1;;;
13-mag-00;3.00;0;;;
13-mag-00;4.00;6;;;
13-mag-00;5.00;16;;;
13-mag-00;6.00;25;;;
13-mag-00;7.00;32;;;
13-mag-00;8.00;35;;;
13-mag-00;9.00;27;;;
13-mag-00;10.00;14;;;
13-mag-00;11.00;0;;;
13-mag-00;12.00;-10;;;
13-mag-00;13.00;-15;;;
13-mag-00;14.00;-15;;;
13-mag-00;15.00;-4;;;
13-mag-00;16.00;14;;;
13-mag-00;17.00;31;;;
13-mag-00;18.00;48;;;
13-mag-00;19.00;56;;;
13-mag-00;20.00;60;;;
13-mag-00;21.00;56;;;
13-mag-00;22.00;46;;;
13-mag-00;23.00;31;;;
14-mag-00;0.00;16;;;
14-mag-00;1.00;4;;;
14-mag-00;2.00;-5;;;
14-mag-00;3.00;-8;;;
14-mag-00;4.00;-5;;;
14-mag-00;5.00;6;;;
14-mag-00;6.00;16;;;
14-mag-00;7.00;24;;;
14-mag-00;8.00;31;;;
14-mag-00;9.00;31;;;
14-mag-00;10.00;28;;;
14-mag-00;11.00;17;;;
14-mag-00;12.00;7;;;
14-mag-00;13.00;-1;;;
14-mag-00;14.00;-5;;;
14-mag-00;15.00;-2;;;
14-mag-00;16.00;8;;;
14-mag-00;17.00;23;;;
14-mag-00;18.00;39;;;
14-mag-00;19.00;52;;;
14-mag-00;20.00;62;;;
14-mag-00;21.00;63;;;
14-mag-00;22.00;54;;;
14-mag-00;23.00;39;;;
15-mag-00;0.00;22;;;
15-mag-00;1.00;4;;;
15-mag-00;2.00;-10;;;
15-mag-00;3.00;-21;;;
15-mag-00;4.00;-25;;;
15-mag-00;5.00;-17;;;
15-mag-00;6.00;-2;;;
15-mag-00;7.00;12;;;
15-mag-00;8.00;26;;;
15-mag-00;9.00;33;;;
15-mag-00;10.00;36;;;
15-mag-00;11.00;31;;;
15-mag-00;12.00;20;;;
15-mag-00;13.00;8;;;
15-mag-00;14.00;-2;;;
15-mag-00;15.00;-7;;;
15-mag-00;16.00;-1;;;
15-mag-00;17.00;12;;;
15-mag-00;18.00;27;;;
15-mag-00;19.00;44;;;
15-mag-00;20.00;56;;;
15-mag-00;21.00;63;;;
15-mag-00;22.00;60;;;
15-mag-00;23.00;48;;;
16-mag-00;0.00;28;;;
16-mag-00;1.00;7;;;
16-mag-00;2.00;-13;;;
16-mag-00;3.00;-29;;;
16-mag-00;4.00;-37;;;
16-mag-00;5.00;-33;;;
16-mag-00;6.00;-16;;;
16-mag-00;7.00;4;;;
16-mag-00;8.00;23;;;
16-mag-00;9.00;38;;;
16-mag-00;10.00;44;;;
16-mag-00;11.00;41;;;
16-mag-00;12.00;31;;;
16-mag-00;13.00;16;;;
16-mag-00;14.00;0;;;
16-mag-00;15.00;-8;;;
16-mag-00;16.00;-9;;;
16-mag-00;17.00;3;;;
16-mag-00;18.00;21;;;
16-mag-00;19.00;40;;;
16-mag-00;20.00;55;;;
16-mag-00;21.00;64;;;
16-mag-00;22.00;64;;;
16-mag-00;23.00;52;;;
17-mag-00;0.00;34;;;
17-mag-00;1.00;12;;;
17-mag-00;2.00;-9;;;
17-mag-00;3.00;-26;;;
17-mag-00;4.00;-36;;;
17-mag-00;5.00;-33;;;
17-mag-00;6.00;-20;;;
17-mag-00;7.00;0;;;
17-mag-00;8.00;20;;;
17-mag-00;9.00;36;;;
17-mag-00;10.00;43;;;
17-mag-00;11.00;46;;;
17-mag-00;12.00;38;;;
17-mag-00;13.00;24;;;
17-mag-00;14.00;10;;;
17-mag-00;15.00;-1;;;
17-mag-00;16.00;-4;;;
17-mag-00;17.00;3;;;
17-mag-00;18.00;18;;;
17-mag-00;19.00;37;;;
17-mag-00;20.00;52;;;
17-mag-00;21.00;64;;;
17-mag-00;22.00;68;;;
17-mag-00;23.00;63;;;
18-mag-00;0.00;46;;;
18-mag-00;1.00;25;;;
18-mag-00;2.00;4;;;
18-mag-00;3.00;-13;;;
18-mag-00;4.00;-28;;;
18-mag-00;5.00;-30;;;
18-mag-00;6.00;-21;;;
18-mag-00;7.00;-4;;;
18-mag-00;8.00;16;;;
18-mag-00;9.00;31;;;
18-mag-00;10.00;41;;;
18-mag-00;11.00;44;;;
18-mag-00;12.00;40;;;
18-mag-00;13.00;31;;;
18-mag-00;14.00;20;;;
18-mag-00;15.00;11;;;
18-mag-00;16.00;4;;;
18-mag-00;17.00;8;;;
18-mag-00;18.00;20;;;
18-mag-00;19.00;38;;;
18-mag-00;20.00;54;;;
18-mag-00;21.00;68;;;
18-mag-00;22.00;76;;;
18-mag-00;23.00;76;;;
19-mag-00;0.00;67;;;
19-mag-00;1.00;48;;;
19-mag-00;2.00;25;;;
19-mag-00;3.00;4;;;
19-mag-00;4.00;-12;;;
19-mag-00;5.00;-23;;;
19-mag-00;6.00;-24;;;
19-mag-00;7.00;-9;;;
19-mag-00;8.00;8;;;
19-mag-00;9.00;25;;;
19-mag-00;10.00;39;;;
19-mag-00;11.00;46;;;
19-mag-00;12.00;46;;;
19-mag-00;13.00;41;;;
19-mag-00;14.00;33;;;
19-mag-00;15.00;24;;;
19-mag-00;16.00;16;;;
19-mag-00;17.00;14;;;
19-mag-00;18.00;20;;;
19-mag-00;19.00;33;;;
19-mag-00;20.00;48;;;
19-mag-00;21.00;63;;;
19-mag-00;22.00;73;;;
19-mag-00;23.00;76;;;
20-mag-00;0.00;71;;;
20-mag-00;1.00;55;;;
20-mag-00;2.00;31;;;
20-mag-00;3.00;11;;;
20-mag-00;4.00;-8;;;
20-mag-00;5.00;-23;;;
20-mag-00;6.00;-26;;;
20-mag-00;7.00;-20;;;
20-mag-00;8.00;-5;;;
20-mag-00;9.00;16;;;
20-mag-00;10.00;32;;;
20-mag-00;11.00;44;;;
20-mag-00;12.00;51;;;
20-mag-00;13.00;49;;;
20-mag-00;14.00;40;;;
20-mag-00;15.00;32;;;
20-mag-00;16.00;24;;;
20-mag-00;17.00;20;;;
20-mag-00;18.00;22;;;
20-mag-00;19.00;31;;;
20-mag-00;20.00;47;;;
20-mag-00;21.00;62;;;
20-mag-00;22.00;72;;;
20-mag-00;23.00;73;;;
21-mag-00;0.00;68;;;
21-mag-00;1.00;55;;;
21-mag-00;2.00;36;;;
21-mag-00;3.00;16;;;
21-mag-00;4.00;-4;;;
21-mag-00;5.00;-20;;;
21-mag-00;6.00;-28;;;
21-mag-00;7.00;-26;;;
21-mag-00;8.00;-14;;;
21-mag-00;9.00;4;;;
21-mag-00;10.00;23;;;
21-mag-00;11.00;41;;;
21-mag-00;12.00;52;;;
21-mag-00;13.00;56;;;
21-mag-00;14.00;52;;;
21-mag-00;15.00;41;;;
21-mag-00;16.00;31;;;
21-mag-00;17.00;24;;;
21-mag-00;18.00;23;;;
21-mag-00;19.00;31;;;
21-mag-00;20.00;40;;;
21-mag-00;21.00;52;;;
21-mag-00;22.00;63;;;
21-mag-00;23.00;68;;;
22-mag-00;0.00;67;;;
22-mag-00;1.00;56;;;
22-mag-00;2.00;41;;;
22-mag-00;3.00;23;;;
22-mag-00;4.00;7;;;
22-mag-00;5.00;-8;;;
22-mag-00;6.00;-19;;;
22-mag-00;7.00;-18;;;
22-mag-00;8.00;-5;;;
22-mag-00;9.00;12;;;
22-mag-00;10.00;27;;;
22-mag-00;11.00;39;;;
22-mag-00;12.00;46;;;
22-mag-00;13.00;52;;;
22-mag-00;14.00;55;;;
22-mag-00;15.00;51;;;
22-mag-00;16.00;46;;;
22-mag-00;17.00;38;;;
22-mag-00;18.00;31;;;
22-mag-00;19.00;30;;;
22-mag-00;20.00;31;;;
22-mag-00;21.00;38;;;
22-mag-00;22.00;46;;;
22-mag-00;23.00;54;;;
23-mag-00;0.00;56;;;
23-mag-00;1.00;49;;;
23-mag-00;2.00;38;;;
23-mag-00;3.00;24;;;
23-mag-00;4.00;8;;;
23-mag-00;5.00;-5;;;
23-mag-00;6.00;-15;;;
23-mag-00;7.00;-17;;;
23-mag-00;8.00;-11;;;
23-mag-00;9.00;-1;;;
23-mag-00;10.00;11;;;
23-mag-00;11.00;23;;;
23-mag-00;12.00;35;;;
23-mag-00;13.00;43;;;
23-mag-00;14.00;46;;;
23-mag-00;15.00;43;;;
23-mag-00;16.00;39;;;
23-mag-00;17.00;31;;;
23-mag-00;18.00;24;;;
23-mag-00;19.00;20;;;
23-mag-00;20.00;20;;;
23-mag-00;21.00;23;;;
23-mag-00;22.00;30;;;
23-mag-00;23.00;38;;;
24-mag-00;0.00;43;;;
24-mag-00;1.00;43;;;
24-mag-00;2.00;36;;;
24-mag-00;3.00;23;;;
24-mag-00;4.00;10;;;
24-mag-00;5.00;-1;;;
24-mag-00;6.00;-9;;;
24-mag-00;7.00;-15;;;
24-mag-00;8.00;-13;;;
24-mag-00;9.00;-7;;;
24-mag-00;10.00;4;;;
24-mag-00;11.00;16;;;
24-mag-00;12.00;27;;;
24-mag-00;13.00;38;;;
24-mag-00;14.00;43;;;
24-mag-00;15.00;43;;;
24-mag-00;16.00;39;;;
24-mag-00;17.00;33;;;
24-mag-00;18.00;28;;;
24-mag-00;19.00;23;;;
24-mag-00;20.00;23;;;
24-mag-00;21.00;23;;;
24-mag-00;22.00;27;;;
24-mag-00;23.00;30;;;
25-mag-00;0.00;31;;;
25-mag-00;1.00;31;;;
25-mag-00;2.00;31;;;
25-mag-00;3.00;27;;;
25-mag-00;4.00;23;;;
25-mag-00;5.00;16;;;
25-mag-00;6.00;7;;;
25-mag-00;7.00;-1;;;
25-mag-00;8.00;-5;;;
25-mag-00;9.00;-5;;;
25-mag-00;10.00;-3;;;
25-mag-00;11.00;4;;;
25-mag-00;12.00;12;;;
25-mag-00;13.00;22;;;
25-mag-00;14.00;30;;;
25-mag-00;15.00;36;;;
25-mag-00;16.00;39;;;
25-mag-00;17.00;40;;;
25-mag-00;18.00;41;;;
25-mag-00;19.00;38;;;
25-mag-00;20.00;32;;;
25-mag-00;21.00;27;;;
25-mag-00;22.00;25;;;
25-mag-00;23.00;25;;;
26-mag-00;0.00;27;;;
26-mag-00;1.00;30;;;
26-mag-00;2.00;32;;;
26-mag-00;3.00;36;;;
26-mag-00;4.00;32;;;
26-mag-00;5.00;27;;;
26-mag-00;6.00;16;;;
26-mag-00;7.00;7;;;
26-mag-00;8.00;-1;;;
26-mag-00;9.00;-5;;;
26-mag-00;10.00;-4;;;
26-mag-00;11.00;-1;;;
26-mag-00;12.00;2;;;
26-mag-00;13.00;11;;;
26-mag-00;14.00;18;;;
26-mag-00;15.00;26;;;
26-mag-00;16.00;36;;;
26-mag-00;17.00;40;;;
26-mag-00;18.00;43;;;
26-mag-00;19.00;41;;;
26-mag-00;20.00;38;;;
26-mag-00;21.00;33;;;
26-mag-00;22.00;30;;;
26-mag-00;23.00;27;;;
27-mag-00;0.00;24;;;
27-mag-00;1.00;23;;;
27-mag-00;2.00;20;;;
27-mag-00;3.00;20;;;
27-mag-00;4.00;23;;;
27-mag-00;5.00;23;;;
27-mag-00;6.00;23;;;
27-mag-00;7.00;20;;;
27-mag-00;8.00;14;;;
27-mag-00;9.00;8;;;
27-mag-00;10.00;-1;;;
27-mag-00;11.00;-7;;;
27-mag-00;12.00;-7;;;
27-mag-00;13.00;-1;;;
27-mag-00;14.00;9;;;
27-mag-00;15.00;23;;;
27-mag-00;16.00;35;;;
27-mag-00;17.00;44;;;
27-mag-00;18.00;52;;;
27-mag-00;19.00;55;;;
27-mag-00;20.00;55;;;
27-mag-00;21.00;49;;;
27-mag-00;22.00;39;;;
27-mag-00;23.00;27;;;
28-mag-00;0.00;17;;;
28-mag-00;1.00;11;;;
28-mag-00;2.00;8;;;
28-mag-00;3.00;11;;;
28-mag-00;4.00;15;;;
28-mag-00;5.00;20;;;
28-mag-00;6.00;23;;;
28-mag-00;7.00;24;;;
28-mag-00;8.00;20;;;
28-mag-00;9.00;14;;;
28-mag-00;10.00;4;;;
28-mag-00;11.00;-1;;;
28-mag-00;12.00;-5;;;
28-mag-00;13.00;-4;;;
28-mag-00;14.00;6;;;
28-mag-00;15.00;17;;;
28-mag-00;16.00;32;;;
28-mag-00;17.00;48;;;
28-mag-00;18.00;63;;;
28-mag-00;19.00;70;;;
28-mag-00;20.00;73;;;
28-mag-00;21.00;65;;;
28-mag-00;22.00;51;;;
28-mag-00;23.00;35;;;
29-mag-00;0.00;19;;;
29-mag-00;1.00;4;;;
29-mag-00;2.00;-4;;;
29-mag-00;3.00;-6;;;
29-mag-00;4.00;-1;;;
29-mag-00;5.00;11;;;
29-mag-00;6.00;23;;;
29-mag-00;7.00;29;;;
29-mag-00;8.00;33;;;
29-mag-00;9.00;32;;;
29-mag-00;10.00;24;;;
29-mag-00;11.00;14;;;
29-mag-00;12.00;4;;;
29-mag-00;13.00;1;;;
29-mag-00;14.00;6;;;
29-mag-00;15.00;17;;;
29-mag-00;16.00;34;;;
29-mag-00;17.00;51;;;
29-mag-00;18.00;65;;;
29-mag-00;19.00;75;;;
29-mag-00;20.00;80;;;
29-mag-00;21.00;80;;;
29-mag-00;22.00;70;;;
29-mag-00;23.00;43;;;
30-mag-00;0.00;24;;;
30-mag-00;1.00;11;;;
30-mag-00;2.00;-2;;;
30-mag-00;3.00;-8;;;
30-mag-00;4.00;-4;;;
30-mag-00;5.00;11;;;
30-mag-00;6.00;23;;;
30-mag-00;7.00;36;;;
30-mag-00;8.00;46;;;
30-mag-00;9.00;48;;;
30-mag-00;10.00;43;;;
30-mag-00;11.00;30;;;
30-mag-00;12.00;16;;;
30-mag-00;13.00;3;;;
30-mag-00;14.00;-2;;;
30-mag-00;15.00;3;;;
30-mag-00;16.00;16;;;
30-mag-00;17.00;35;;;
30-mag-00;18.00;52;;;
30-mag-00;19.00;63;;;
30-mag-00;20.00;72;;;
30-mag-00;21.00;75;;;
30-mag-00;22.00;65;;;
30-mag-00;23.00;48;;;
31-mag-00;0.00;25;;;
31-mag-00;1.00;4;;;
31-mag-00;2.00;-16;;;
31-mag-00;3.00;-28;;;
31-mag-00;4.00;-29;;;
31-mag-00;5.00;-17;;;
31-mag-00;6.00;3;;;
31-mag-00;7.00;24;;;
31-mag-00;8.00;40;;;
31-mag-00;9.00;51;;;
31-mag-00;10.00;54;;;
31-mag-00;11.00;46;;;
31-mag-00;12.00;33;;;
31-mag-00;13.00;19;;;
31-mag-00;14.00;9;;;
31-mag-00;15.00;8;;;
31-mag-00;16.00;11;;;
31-mag-00;17.00;23;;;
31-mag-00;18.00;39;;;
31-mag-00;19.00;55;;;
31-mag-00;20.00;67;;;
31-mag-00;21.00;72;;;
31-mag-00;22.00;67;;;
31-mag-00;23.00;52;;;
1-giu-00;0.00;31;;;
1-giu-00;1.00;8;;;
1-giu-00;2.00;-13;;;
1-giu-00;3.00;-31;;;
1-giu-00;4.00;-40;;;
1-giu-00;5.00;-37;;;
1-giu-00;6.00;-20;;;
1-giu-00;7.00;3;;;
1-giu-00;8.00;23;;;
1-giu-00;9.00;37;;;
1-giu-00;10.00;44;;;
1-giu-00;11.00;44;;;
1-giu-00;12.00;36;;;
1-giu-00;13.00;19;;;
1-giu-00;14.00;4;;;
1-giu-00;15.00;-8;;;
1-giu-00;16.00;-10;;;
1-giu-00;17.00;-1;;;
1-giu-00;18.00;16;;;
1-giu-00;19.00;32;;;
1-giu-00;20.00;48;;;
1-giu-00;21.00;57;;;
1-giu-00;22.00;59;;;
1-giu-00;23.00;48;;;
2-giu-00;0.00;31;;;
2-giu-00;1.00;8;;;
2-giu-00;2.00;-16;;;
2-giu-00;3.00;-36;;;
2-giu-00;4.00;-48;;;
2-giu-00;5.00;-50;;;
2-giu-00;6.00;-37;;;
2-giu-00;7.00;-15;;;
2-giu-00;8.00;11;;;
2-giu-00;9.00;31;;;
2-giu-00;10.00;46;;;
2-giu-00;11.00;52;;;
2-giu-00;12.00;48;;;
2-giu-00;13.00;32;;;
2-giu-00;14.00;15;;;
2-giu-00;15.00;-1;;;
2-giu-00;16.00;-10;;;
2-giu-00;17.00;-10;;;
2-giu-00;18.00;0;;;
2-giu-00;19.00;18;;;
2-giu-00;20.00;36;;;
2-giu-00;21.00;50;;;
2-giu-00;22.00;59;;;
2-giu-00;23.00;58;;;
3-giu-00;0.00;48;;;
3-giu-00;1.00;27;;;
3-giu-00;2.00;4;;;
3-giu-00;3.00;-16;;;
3-giu-00;4.00;-34;;;
3-giu-00;5.00;-44;;;
3-giu-00;6.00;-41;;;
3-giu-00;7.00;-23;;;
3-giu-00;8.00;-1;;;
3-giu-00;9.00;20;;;
3-giu-00;10.00;36;;;
3-giu-00;11.00;46;;;
3-giu-00;12.00;46;;;
3-giu-00;13.00;39;;;
3-giu-00;14.00;23;;;
3-giu-00;15.00;8;;;
3-giu-00;16.00;-4;;;
3-giu-00;17.00;-8;;;
3-giu-00;18.00;-1;;;
3-giu-00;19.00;12;;;
3-giu-00;20.00;29;;;
3-giu-00;21.00;46;;;
3-giu-00;22.00;59;;;
3-giu-00;23.00;65;;;
4-giu-00;0.00;63;;;
4-giu-00;1.00;48;;;
4-giu-00;2.00;28;;;
4-giu-00;3.00;7;;;
4-giu-00;4.00;-15;;;
4-giu-00;5.00;-32;;;
4-giu-00;6.00;-40;;;
4-giu-00;7.00;-39;;;
4-giu-00;8.00;-23;;;
4-giu-00;9.00;-3;;;
4-giu-00;10.00;17;;;
4-giu-00;11.00;31;;;
4-giu-00;12.00;41;;;
4-giu-00;13.00;43;;;
4-giu-00;14.00;35;;;
4-giu-00;15.00;23;;;
4-giu-00;16.00;8;;;
4-giu-00;17.00;1;;;
4-giu-00;18.00;1;;;
4-giu-00;19.00;12;;;
4-giu-00;20.00;28;;;
4-giu-00;21.00;44;;;
4-giu-00;22.00;59;;;
4-giu-00;23.00;67;;;
5-giu-00;0.00;68;;;
5-giu-00;1.00;57;;;
5-giu-00;2.00;39;;;
5-giu-00;3.00;19;;;
5-giu-00;4.00;-3;;;
5-giu-00;5.00;-24;;;
5-giu-00;6.00;-39;;;
5-giu-00;7.00;-44;;;
5-giu-00;8.00;-37;;;
5-giu-00;9.00;-23;;;
5-giu-00;10.00;-4;;;
5-giu-00;11.00;16;;;
5-giu-00;12.00;30;;;
5-giu-00;13.00;39;;;
